fraudulent_provider,female,tot_suplrs_standard_deviation,tot_suplrs_mean,tot_suplrs_sum,tot_suplr_benes_standard_deviation,tot_suplr_benes_mean,tot_suplr_benes_sum,tot_suplr_clms_standard_deviation,tot_suplr_clms_mean,tot_suplr_clms_sum,tot_suplr_srvcs_standard_deviation,tot_suplr_srvcs_mean,tot_suplr_srvcs_sum,avg_suplr_sbmtd_chrg_standard_deviation,avg_suplr_sbmtd_chrg_mean,avg_suplr_sbmtd_chrg_sum,avg_suplr_mdcr_pymt_amt_standard_deviation,avg_suplr_mdcr_pymt_amt_mean,avg_suplr_mdcr_pymt_amt_sum,bene_unique_cnt_mean,bene_unique_cnt_sum,bene_unique_cnt_standard_deviation,line_svc_cnt_mean,line_svc_cnt_sum,line_svc_cnt_standard_deviation,bene_day_srvc_cnt_mean,bene_day_srvc_cnt_sum,bene_day_srvc_cnt_standard_deviation,average_submitted_chrg_amt_mean,average_submitted_chrg_amt_sum,average_submitted_chrg_amt_standard_deviation,average_medicare_payment_amt_mean,average_medicare_payment_amt_sum,average_medicare_payment_amt_standard_deviation,total_claim_count_mean,total_claim_count_sum,total_claim_count_standard_deviation,total_30_day_fill_count_mean,total_30_day_fill_count_sum,total_30_day_fill_count_standard_deviation,total_day_supply_mean,total_day_supply_sum,total_day_supply_standard_deviation,total_drug_cost_mean,total_drug_cost_sum,total_drug_cost_standard_deviation,bene_count_mean,bene_count_sum,bene_count_standard_deviation
0,0,0,1,4,0,5,20,0,11,47,3636,3153,12614,84.63031186,76.708,306.832,2.336592778,2.296469866,9.185879466,43,922,32,58,1226,63,58,1225,63,379.9206349,7978.333333,329.0911205,98.19245454,2062.041545,53.69863897,41,503,31,48.16666667,578.0,39.07994913,843,10127,995,915.72,10988.64,1602.830465,29,354,31
0,0,6,9,135,6,10,143,17,29,411,51,56,788,25.26544856,35.44994038,496.2991653,4.844592098,5.609028482,78.52639875,91,3857,55,129,5431,139,129,5431,139,109.5750319,4602.15134,119.4106906,50.36221075,2115.212851,43.29705292,35,17244,34,68.1727459,33268.3,80.64402942,1996,974057,2438,3231.20084,1576826.01,5093.677372,9,4725,9
0,0,2,5,101,16,18,375,30,44,892,87,71,1420,631.57468,335.445261,6708.90522,259.3388042,112.2569087,2245.138174,75,8422,50,107,12069,95,106,11959,94,184.3745406,20649.94855,135.0359165,75.83634387,8493.670513,57.79211088,32,4236,18,42.45736434,5477.0,25.86286785,1075,138797,811,7851.24155,1012810.16,9635.137013,12,1564,9
0,1,2,5,68,2,6,75,8,19,231,25,42,508,28.7641357,49.34720367,592.166444,5.632934169,6.009214366,72.1105724,36,1477,29,59,2382,59,59,2382,59,96.21747582,3848.699033,70.54586013,52.26146202,2090.458481,50.26357671,48,27682,61,59.29435626,33619.9,82.51546639,1709,969533,2458,2305.689206,1307325.78,4788.938662,12,6879,14
0,1,4,6,173,18,35,896,100,167,4177,21493,15584,389602,28.25683534,18.86075089,471.5187723,14.31270403,10.96103844,274.025961,22,781,13,63,2170,84,63,2166,85,2453.491871,83418.72362,6078.709206,403.9306304,13733.64143,875.4473945,35,3272,47,39.08571429,3556.8,48.90279604,1135,103302,1475,10789.99275,981889.34,48989.98333,11,1036,12
0,0,4,4,188,4,7,285,12,26,991,316,92,3526,222.7654917,179.0544115,6804.067637,24.34911513,22.33353813,848.674449,64,7399,90,118,13679,198,117,13491,198,133.9113254,15399.80242,111.4577072,55.90116968,6428.634514,43.8341439,36,22192,34,63.34435352,38703.4,68.49321072,1848,1129441,2068,1932.704566,1180882.49,3787.258822,10,6337,9
0,0,0,1,1,0,5,5,0,11,11,0,11,11,0.0,129.29,129.29,0.0,18.54545455,18.54545455,152,4113,133,159,4319,144,155,4209,137,713.8559097,19274.10956,469.6491296,81.82130221,2209.17516,56.53958293,24,865,14,24.71428571,865.0,14.30049655,145,5077,119,125.346,4387.11,92.45989456,24,853,13
0,0,0,1,20,5,13,200,5,17,259,641,679,10193,5.099493166,4.829085292,72.43627938,3.255764911,3.044026414,45.66039621,108,9221,156,131,11157,162,129,11007,160,282.2213063,23988.81104,227.9373754,74.70340949,6349.789806,52.03720061,16,518,5,16.70967742,518.0,5.669765124,90,2799,53,114.2790323,3542.65,68.25080353,16,511,5
0,0,0,1,9,0,5,25,5,13,68,345,267,1336,12.80442066,27.82944762,139.1472381,9.400452152,10.59494704,52.97473521,60,4024,52,65,4393,56,64,4310,57,168.3148395,11277.09424,69.19305464,64.03168977,4290.123214,31.29320178,38,5861,28,44.64545455,6875.4,33.0317318,1171,180409,954,6161.121948,948812.78,13094.62187,13,2088,10
0,0,1,2,25,4,6,57,26,35,323,26,35,323,1020.517528,715.1599864,6436.439877,358.8549462,213.8384521,1924.546069,81,2700,85,129,4269,166,129,4269,166,468.3528285,15455.64334,272.0552897,76.39049174,2520.886227,30.8801934,24,1984,15,25.25625,2020.5,15.93062367,494,39528,412,521.363375,41709.07,1425.664833,14,1162,10
0,1,7,8,320,14,14,546,105,63,2462,4464,1473,57478,138.8268675,109.3324263,4263.964624,31.65445944,29.71169415,1158.756072,45,2016,27,74,3298,56,74,3298,56,80.0,3520.0,58.60788105,32.71529624,1439.473034,22.94188723,27,4629,27,47.75892857,8023.5,48.00264131,1364,229313,1450,2965.986845,498285.79,15345.89471,8,1461,8
0,0,0,2,30,3,7,91,22,32,419,24,33,435,192.7285858,207.6670702,2699.671913,51.40509959,49.75281081,646.7865406,68,4538,65,105,6964,136,91,6032,108,216.5648618,14293.28088,110.3814994,95.95291192,6332.892187,41.29227509,36,2815,41,39.10519481,3011.1,43.38498981,1070,82399,1345,1144.854026,88153.76,3442.720465,12,977,10
0,0,0,2,8,0,5,15,2,22,67,2,22,67,2349.835734,1476.972149,4430.916447,460.0750856,326.6552632,979.9657895,66,937,38,90,1263,78,90,1263,78,888.7281132,12442.19358,349.7120818,95.26557447,1333.718043,35.64246466,19,311,9,26.9375,431.0,14.52569562,614,9827,522,182.7775,2924.44,152.708651,11,189,10
0,0,0,4,17,0,5,20,5,15,63,972,1361,5446,2.505689604,5.440571338,21.76228535,2.003045425,2.364398005,9.457592018,72,11194,90,128,19959,203,126,19567,204,471.4676998,73077.49347,495.7122817,81.91937683,12697.50341,68.97567069,65,8853,86,129.5419118,17617.7,209.3419883,3607,490603,6374,6945.619632,944604.27,10308.51867,26,3615,31
0,0,1,1,13,0,5,35,7,22,159,7,22,159,164.6874867,148.0620563,1036.434394,27.84175265,25.9490472,181.6433304,91,4503,96,140,6887,199,140,6887,199,219.8170376,10771.03484,104.9090439,84.40469799,4135.830201,38.52179045,17,592,7,17.82941176,606.2,7.378573789,329,11214,203,192.14,6532.76,357.9321222,16,552,7
0,1,7,6,12,4,8,16,5,15,30,27,30,61,45.31889787,55.8453,111.6906,2.341719099,6.873245455,13.74649091,52,422,46,63,506,63,63,506,63,134.506004,1076.048032,77.44366756,55.7181432,445.7451456,34.44073426,33,2612,32,61.46153846,4794.0,71.03024092,1671,130411,2095,881.5191026,68758.49,1407.930554,10,807,9
0,1,4,5,353,6,8,542,20,28,1840,1515,533,34153,115.2573369,88.01717372,5633.099118,35.80949905,25.92395938,1659.133401,32,546,20,51,881,44,51,881,44,27.77879562,472.2395256,24.80664052,4.549037446,77.33363659,3.277220644,45,31002,48,58.29109489,39929.4,66.11369124,1674,1146942,1956,3165.635007,2168459.98,6073.984538,10,6864,9
0,0,0,1,1,0,5,5,0,12,12,0,12,12,0.0,140.0,140.0,0.0,36.98166667,36.98166667,162,4236,158,212,5521,253,181,4710,189,199.5580069,5188.508178,251.2181758,53.3894291,1388.125157,65.29396796,72,6010,85,96.3,7992.9,118.9388222,2863,237652,3566,5011.469157,415951.94,12383.29895,16,1364,19
0,0,6,7,28,6,10,40,16,28,112,49,46,187,93.0106232,84.54521528,338.1808611,24.54446636,15.50811458,62.03245833,49,2030,34,69,2850,55,69,2850,55,176.6200267,7241.421095,113.6418935,58.84277522,2412.553784,46.22910257,42,12512,52,64.16849315,18737.2,95.48270224,1872,546829,2874,1906.150514,556595.95,3608.538608,11,3254,12
0,1,1,2,114,6,10,460,7,17,715,930,936,39349,264.2412084,61.71741565,2592.131457,100.5039375,27.49737299,1154.889666,36,1693,29,92,4340,132,92,4340,132,140.9588576,6625.066305,64.79895756,70.23310124,3300.955758,41.9726806,15,834,4,19.00188679,1007.1,7.604059912,517,27411,234,973.0158491,51569.84,1733.336601,5,265,0
0,1,6,7,37,9,10,54,17,28,142,375,239,1198,299.828748,226.8072542,1134.036271,128.0591966,95.54635399,477.73177,41,1278,30,71,2210,75,70,2189,75,155.4277835,4818.261289,129.3505369,56.58147498,1754.025724,40.65931206,28,1924,17,43.10588235,2931.2,32.5715281,1259,85663,980,7991.836765,543444.9,11302.62695,8,550,5
0,0,0,1,8,0,5,25,7,17,85,286,146,734,209.5197446,195.3035667,976.5178333,24.92173081,33.70304121,168.5152061,38,38,0,65,65,0,65,65,0,604.0769231,604.0769231,0.0,189.34,189.34,0.0,23,418,10,25.6,460.8,12.05609438,705,12695,374,4915.091111,88471.64,6220.659955,5,97,1
0,1,0,6,6,0,5,5,0,12,12,0,18,18,0.0,79.85333333,79.85333333,0.0,6.523333333,6.523333333,36,582,30,47,761,51,47,761,51,170.5690625,2729.105,87.19289199,72.19755447,1155.160871,33.03907812,27,2114,22,43.51794872,3394.4,51.5336953,1232,96149,1546,936.6415385,73058.04,2195.764083,8,680,8
0,1,2,4,27,3,7,45,10,19,119,22,27,167,61.9242806,57.62236205,345.7341723,24.69069225,19.13655259,114.8193155,39,1017,38,51,1347,62,51,1346,62,112.1354513,2915.521734,67.39985671,45.66442361,1187.275014,33.09919695,21,4286,11,34.32338308,6899.0,22.95611466,974,195967,730,619.6174627,124543.11,1206.176343,7,1569,4
0,0,0,1,2,0,5,10,2,19,38,2,24,48,306.3186576,302.91,605.82,81.02519035,79.71846154,159.4369231,19,517,6,24,653,11,24,653,11,173.5340001,4685.418002,81.2974716,74.76437299,2018.638071,28.69884654,13,40,1,13.33333333,40.0,1.154700538,80,242,30,126.8566667,380.57,101.4604486,13,39,1
0,0,1,7,61,5,24,197,5,24,199,37,89,715,19.20691975,69.52292984,556.1834387,10.27850287,42.91555056,343.3244045,106,9174,108,235,20268,287,234,20206,287,125.3147856,10777.07156,69.86471122,35.20673239,3027.778985,20.8347815,27,1586,22,28.58103448,1657.7,22.31344066,491,28478,345,1079.081034,62586.7,1246.343151,16,928,15
0,0,0,1,13,4,7,74,8,18,189,1503,1434,14349,57.43365449,20.12024653,201.2024653,26.48413418,9.610427007,96.10427007,24,173,16,55,389,62,55,389,62,225.5194407,1578.636085,55.30756693,41.93490224,293.5443157,19.64269569,20,60,7,20.36666667,61.1,7.476853171,326,980,189,492.6566667,1477.97,526.5821118,5,15,0
0,0,1,2,6,4,9,29,0,11,35,0,11,35,27.61459762,118.3213889,354.9641667,12.10182772,42.68813131,128.0643939,31,3583,27,37,4220,31,32,3657,27,2047.468913,233411.4561,2016.713838,437.2882971,49850.86587,413.3061876,19,115,10,19.16666667,115.0,10.81511288,230,1382,132,143.61,861.66,86.40418138,18,111,11
0,0,0,1,5,9,24,74,9,25,77,11,30,92,111.6810053,129.8413793,389.5241379,77.40193146,86.87716667,260.6315,30,583,34,49,939,63,35,677,42,231.1182894,4391.2475,317.3615709,60.85770127,1156.296324,66.58310807,18,55,12,18.33333333,55.0,12.70170592,103,309,48,105.9566667,317.87,40.92167681,18,54,12
0,0,1,2,30,0,5,60,4,15,181,10,18,224,259.4533774,276.3114616,3315.737539,24.52918752,34.92018922,419.0422707,72,4625,61,105,6763,120,105,6763,120,631.3795006,40408.28804,568.5976254,98.68591199,6315.898367,44.09072976,25,2750,20,29.35412844,3199.6,25.47909649,824,89924,791,674.2121101,73489.12,1491.947367,8,928,6
0,0,0,1,1,0,5,5,0,12,12,0,12,12,0.0,37.6,37.6,0.0,5.726666667,5.726666667,28,1499,16,43,2292,40,43,2280,41,114.4843719,6067.67171,147.7753439,35.63094618,1888.440148,41.17591571,53,22581,66,55.25176471,23482.0,66.43402709,819,348488,773,1215.872047,516745.62,2597.699962,5,2509,2
0,1,2,3,68,0,5,90,6,16,291,204,101,1825,234.9129769,158.6043636,2854.878545,41.16830251,22.27611679,400.9701022,47,6694,45,71,10095,74,69,9887,74,83.84643672,11906.19401,79.51541272,28.54932178,4054.003693,30.41116218,33,7686,28,65.769869,15061.3,62.28022348,1896,434411,1885,1345.519301,308123.92,2631.284,12,2842,12
0,0,5,6,34,4,8,41,5,19,96,37,46,234,188.4637723,190.8080721,954.0403607,27.1203231,23.59605859,117.9802929,71,7912,82,93,10327,111,89,9804,112,167.1754983,18389.30482,124.1402853,65.24549761,7177.004737,54.35047871,57,42927,80,138.78583,102840.3,224.8527579,4093,3033632,6762,2580.788178,1912364.04,4728.535182,17,12722,23
0,0,23,18,435,33,28,677,98,78,1895,350,279,6701,298.0813903,195.5289723,4692.695336,107.867677,65.24524307,1565.885834,101,2243,161,185,4074,332,184,4064,332,226.8253711,4990.158164,85.11513143,113.4860796,2496.693751,51.97155379,55,12536,68,99.89735683,22676.7,134.5710093,2970,674237,4026,18385.01811,4173399.11,27539.01864,13,2989,15
0,1,4,3,154,6,7,305,21,24,946,576,154,6007,98.51291603,109.4468695,4268.42791,21.95817316,25.88178908,1009.389774,53,4572,52,79,6868,107,79,6868,107,225.4116256,19385.3998,151.4929491,68.15902122,5861.675825,39.88592075,36,21374,36,55.61769759,32369.5,67.78715128,1509,878561,1991,2014.671134,1172538.6,4395.880536,12,7036,12
0,1,7,11,226,9,16,304,52,71,1359,29866,14753,280318,14.64758552,14.18849365,269.5813794,7.470335637,7.421133499,141.0015365,30,366,14,47,566,22,47,566,22,206.4166667,2477.0,47.71022062,52.32137955,627.8565546,14.8529357,30,3450,22,49.40086957,5681.1,47.29942972,1456,167518,1425,3532.427391,406229.15,8424.031546,8,921,5
0,0,0,1,1,0,12,12,0,12,12,0,12,12,0.0,81.35,81.35,0.0,52.93416667,52.93416667,75,676,52,77,695,54,77,695,54,8985.637154,80870.73438,4332.010253,165.1325335,1486.192801,19.53754714,29,323,29,29.40909091,323.5,28.99898117,283,3123,249,469.7845455,5167.63,487.650958,23,255,23
0,1,2,3,48,0,5,75,5,14,224,443,236,3554,39.55342066,50.15725604,752.3588406,10.84646862,10.1672328,152.508492,35,2801,21,66,5281,62,66,5280,62,132.256094,10580.48752,57.64704735,67.46007149,5396.805719,29.6486067,41,24189,43,46.41109215,27196.9,49.35035946,1169,685300,1430,2056.331263,1205010.12,3827.868088,8,5023,7
0,0,0,1,9,0,5,25,4,14,73,5,15,75,105.5597845,111.8671754,559.3358769,31.47097178,33.21599128,166.0799564,44,2499,53,55,3091,64,54,3050,63,251.1575639,14064.82358,163.8421928,74.89910962,4194.350139,40.08717,17,1836,8,18.2223301,1876.9,8.422727564,245,25337,168,183.4327184,18893.57,206.3233937,13,1361,9
0,1,0,1,1,0,5,5,0,11,11,0,11,11,0.0,50.0,50.0,0.0,4.722727273,4.722727273,17,213,3,36,432,17,36,432,17,184.3461538,2212.153846,39.01066774,57.99733191,695.967983,19.87913326,24,3477,14,34.10559441,4877.1,23.53136886,924,132234,680,998.9695804,142852.65,2218.152404,5,747,1
0,0,2,3,205,11,9,603,20,27,1694,3287,1737,107722,16.33878472,16.84960392,1044.675443,7.134478442,7.512542829,465.7776554,176,42331,376,330,79244,764,325,78154,765,426.0654992,102255.7198,489.8483693,106.401908,25536.45793,118.848157,80,21834,102,163.5264706,44479.2,267.25757,4263,1159550,8060,7598.516985,2066796.62,14820.02668,35,9568,45
0,1,4,5,98,4,6,117,8,19,325,29,38,654,188.0926681,136.4193645,2319.129197,20.52622731,15.56582683,264.6190561,40,3572,30,57,5053,55,57,5052,55,85.93677182,7562.43592,79.66589212,46.98271699,4134.479095,49.56677043,37,24667,38,69.42800609,45614.2,82.90667326,2023,1329117,2503,2276.041553,1495359.3,4456.694726,10,6958,10
0,1,0,1,3,0,5,15,5,15,46,5,15,46,55.75242895,88.33333333,265.0,7.86346496,17.32631313,51.97893939,98,2174,77,120,2649,99,120,2649,99,126.1468831,2775.231429,141.5110896,47.721504,1049.873088,27.97740137,20,4151,10,35.13284314,7167.1,23.46662759,886,180802,789,319.0484804,65085.89,512.6340732,12,2599,10
0,0,5,6,128,4,7,151,14,22,478,773,393,8257,127.5674742,86.93784729,1825.694793,22.0906886,15.1700515,318.5710816,42,1814,35,89,3867,103,89,3866,103,110.9882297,4772.493878,104.4141093,42.01898501,1806.816356,40.39223407,60,34486,81,111.7355401,64136.2,166.8156139,3292,1889759,5015,3185.068467,1828229.3,6652.776491,16,9542,20
0,0,1,2,32,0,5,65,8,21,274,600,338,4400,68.63344516,48.88199152,635.4658897,35.7465776,26.06036607,338.7847589,44,3334,48,354,26603,993,129,9724,153,168.0761474,12605.71106,150.3710382,37.11639001,2783.729251,41.27184239,30,2179,21,44.33194444,3191.9,47.8962077,1198,86272,1468,39884.07403,2871653.33,79717.29346,7,551,5
0,1,0,1,2,0,5,10,0,11,22,458,335,671,3405.482827,2409.96,4819.92,650.8378805,461.7172121,923.4344242,24,1033,15,34,1433,23,34,1432,23,246.794807,10365.38189,330.8012225,97.65964527,4101.705101,69.23768857,18,296,9,18.8125,301.0,9.275190923,250,4015,185,369.431875,5910.91,483.4744559,12,204,7
0,0,0,1,1,0,5,5,0,17,17,0,17,17,0.0,122.25,122.25,0.0,30.85823529,30.85823529,28,2076,17,48,3557,44,48,3557,44,53.1084194,3930.023036,74.68511605,20.2461959,1498.218497,18.46723125,41,20410,42,76.65102041,37559.0,92.37808574,2204,1080201,2803,1229.586102,602497.19,2622.488236,11,5677,11
0,1,0,1,4,4,15,60,5,17,69,5,22,91,26.65844995,82.83860375,331.354415,6.196067929,43.31243374,173.249735,184,13261,179,227,16385,203,227,16379,203,98.3173126,7078.846507,46.37691258,47.56626192,3424.770858,22.13286481,44,6914,35,59.7522293,9381.1,56.83435286,1569,246380,1614,4921.345732,772651.28,6879.526882,16,2579,13
0,0,2,3,226,3,6,410,10,18,1189,1497,597,38249,147.8423246,103.8515586,6646.499748,20.63296938,17.25283927,1104.181714,48,6630,47,76,10458,99,76,10426,98,109.9590352,15064.38782,104.2501289,43.0985001,5904.494514,44.85801366,46,51248,55,65.19990834,71133.1,90.79259078,1757,1917786,2676,2713.579285,2960515.0,5157.599766,12,13642,14
0,0,0,1,4,12,12,37,8,22,67,8,22,67,25.00173498,137.1908333,411.5725,28.94595298,66.73880511,200.2164153,42,3299,42,63,4856,85,54,4164,61,571.9420762,44039.53987,1066.063464,78.81377427,6068.660619,131.2939846,29,701,23,31.75416667,762.1,30.63442195,555,13321,1014,223.04125,5352.99,187.3380013,18,453,13
0,1,4,9,57,6,8,53,16,25,152,37,50,301,24.23098113,43.09719665,258.5831799,2.841998087,3.941976779,23.65186067,13,66,1,15,78,3,15,78,3,85.2,426.0,141.4238311,26.75714286,133.7857143,44.98929394,35,10521,45,45.50668896,13606.5,61.72665732,1333,398718,1858,1292.592007,386485.01,3108.244594,8,2642,9
0,1,4,4,537,5,7,890,18,24,2864,496,218,25540,94.50361019,75.85422612,8874.944456,34.29190429,24.11381814,2821.316722,64,20986,65,90,29504,120,86,28341,106,116.2123853,38001.45,124.0860143,37.57815385,12288.05631,44.13917237,64,64990,92,101.8383848,102143.9,171.3552274,2907,2916089,5116,2643.104237,2651033.55,6800.200734,14,14413,18
0,0,0,1,20,7,15,313,8,19,394,10,23,470,13.96606457,51.20789525,1024.157905,10.78562045,39.82755098,796.5510197,155,13333,172,203,17525,260,200,17277,261,556.6435393,47871.34438,762.1307026,141.5553589,12173.76087,195.8076009,103,16048,132,137.0993548,21250.4,179.8178156,3693,572487,4969,12740.6651,1974803.09,19827.19946,32,5066,31
0,0,10,9,200,15,16,353,41,40,885,649,380,8376,197.7210087,109.5989915,2411.177812,93.2951621,43.64862959,960.2698509,39,837,32,54,1136,53,54,1136,53,244.4441346,5133.326827,132.2108648,52.81647475,1109.14597,36.93782873,41,4256,45,58.37254902,5954.0,63.79257252,1707,174151,1892,10092.00608,1029384.62,20053.85531,9,1004,9
0,0,0,1,11,0,5,30,3,14,86,3,14,88,240.5963028,349.6844854,2098.106912,49.23209077,44.91191686,269.4715011,35,1374,29,49,1943,57,49,1941,57,181.9041717,7094.262696,432.2596476,33.89765849,1322.008681,45.4254093,27,1895,20,59.13188406,4080.1,57.12087929,1730,119427,1736,1150.908841,79412.71,2119.747106,9,646,7
0,1,0,3,3,0,5,5,0,20,20,0,20,20,0.0,300.0,300.0,0.0,59.489,59.489,69,2230,52,118,3806,146,118,3806,146,215.1884551,6886.030565,87.33388241,88.57243009,2834.317763,36.49933354,13,174,1,13.76923077,179.0,2.029525649,226,2944,170,100.9561538,1312.43,67.53627736,11,155,3
0,0,1,2,31,10,17,250,8,19,272,8,19,272,406.5827438,549.517132,7693.239848,297.5791011,367.5952738,5146.333833,44,6699,50,58,8761,74,56,8482,75,2284.940803,345026.0612,4384.124868,324.2846878,48966.98786,351.9252286,46,2795,45,48.62333333,2917.4,47.97480047,1026,61582,1444,1133.852333,68031.14,1948.828344,27,1651,23
0,1,1,2,33,3,6,92,17,23,335,2219,1353,18943,997.3960875,286.8074308,4015.304031,499.8411648,144.0068223,2016.095513,31,1713,22,59,3205,74,58,3179,74,238.4689466,12877.32312,111.3628466,80.45879558,4344.774961,33.78458609,45,16990,53,46.59733333,17474.0,53.42350164,1035,388150,1230,2521.4284,945535.65,5744.879154,10,3826,9
0,1,6,5,32,5,7,44,10,20,125,20,25,154,185.3034634,199.5538046,1197.322828,24.20738328,28.30768581,169.8461148,61,2447,54,116,4668,167,116,4668,167,431.8234624,17272.9385,278.8638084,95.5005977,3820.023908,38.41418262,26,1879,19,31.66111111,2279.6,26.38300539,849,61181,815,984.8252778,70907.42,2111.663154,11,859,10
0,0,0,2,2,0,5,5,0,23,23,0,23,23,0.0,113.9908696,113.9908696,0.0,64.20304348,64.20304348,33,2530,18,44,3366,34,43,3289,34,87.0577477,6616.388825,48.85245686,64.33287152,4889.298236,36.27421094,54,15933,76,60.4637931,17534.5,85.82561643,1770,513386,2567,4685.637138,1358834.77,14532.6129,13,3929,17
0,1,2,5,27,0,5,25,3,14,72,20,31,156,16.72517122,20.45010585,102.2505293,2.700218727,3.404392691,17.02196346,59,3902,72,141,9357,228,141,9347,228,69.57289581,4591.811124,64.31959228,44.42083047,2931.774811,53.71131792,23,2562,19,55.42522523,6152.2,55.55007973,1625,180394,1693,582.0087387,64602.97,1057.176351,7,850,6
0,1,1,1,10,0,5,30,7,16,101,7,17,102,126.4421398,267.5016223,1605.009734,44.78447416,45.81637908,274.8982745,12,12,0,16,16,0,16,16,0,17.0,17.0,0.0,3.06,3.06,0.0,20,2576,11,33.609375,4302.0,27.17004904,989,126662,823,1263.486094,161726.22,2376.459803,5,699,1
0,1,0,1,13,0,5,55,5,16,181,5,16,182,62.39246503,73.23794244,805.6173668,16.62918454,25.67073734,282.3781108,66,2861,50,191,8226,255,191,8226,255,186.535943,8021.045551,94.84577304,53.16275238,2285.998352,21.24208181,20,1589,11,21.22077922,1634.0,11.24327094,368,28393,240,1333.707143,102695.45,3420.435432,6,505,4
0,1,1,3,19,0,5,30,3,15,91,792,530,3180,28.30500778,33.56847267,201.410836,8.390017791,8.2053887,49.2323322,46,974,46,57,1209,65,57,1209,65,201.2380952,4226.0,91.96842108,64.31760816,1350.669771,43.08054961,16,2175,6,29.5515625,3782.6,18.85179657,845,108283,601,362.1414063,46354.1,698.6307574,5,761,2
0,1,0,1,10,0,5,30,2,12,77,2560,1125,6755,47.90756692,57.13431159,342.8058696,19.21659751,15.54469784,93.26818704,16,736,6,23,1050,19,23,1038,19,97.64686753,4394.109039,78.47359481,50.29624216,2263.330897,44.05795614,34,11495,27,54.17355623,17823.1,51.17679602,1585,521514,1549,1497.647356,492725.98,3063.982257,7,2492,5
0,1,3,4,173,3,6,216,11,27,963,2138,1688,59092,128.3333231,37.91761261,1327.116442,10.88550085,8.879893127,310.7962595,44,572,26,58,755,31,58,755,31,117.2005233,1523.606803,38.48492126,37.12034439,482.5644771,16.00624639,39,7882,32,68.39343434,13541.9,60.1273919,2034,402825,1795,2271.296111,449716.63,5215.388243,15,3012,14
0,0,3,6,923,12,13,1972,25,35,5147,781,297,43457,324.0976746,191.1501301,27907.91899,131.9630556,49.5328101,7231.790275,32,1848,17,46,2649,33,46,2647,33,288.3362502,16435.16626,208.4750828,84.59426194,4821.87293,45.32601751,30,4407,19,36.4048951,5205.9,25.78199319,964,137985,698,5092.693427,728255.16,7881.348677,8,1147,7
0,0,0,2,2,0,5,5,0,11,11,0,46,46,0.0,79.45108696,79.45108696,0.0,7.378043478,7.378043478,229,19309,254,409,34391,600,298,25091,379,247.0111659,20748.93793,533.9567776,117.4939221,9869.489456,272.2455601,44,3858,40,64.49302326,5546.4,61.80620527,1747,150290,1822,9998.761628,859893.5,20732.81562,19,1634,18
0,0,0,2,22,0,5,55,10,19,209,10,19,213,162.0271907,181.7673979,1999.441377,22.49180916,39.32882735,432.6171008,64,4010,71,119,7422,219,118,7365,217,165.3441104,10251.33485,67.20248516,83.05264348,5149.263896,34.17126288,16,920,5,18.25636364,1004.1,6.600891175,374,20591,288,905.3663636,49795.15,2096.663064,12,679,5
0,1,6,7,116,7,10,156,18,31,475,1048,336,5049,95.12668894,91.28087903,1369.213185,19.31335288,17.84855905,267.7283858,70,2814,69,101,4077,150,101,4077,150,128.7913376,5151.653506,101.8936531,57.81864197,2312.745679,46.84821022,50,18589,70,93.06684932,33969.4,155.2097017,2734,998056,4666,2092.786822,763867.19,4456.009124,12,4741,16
0,1,3,5,78,3,6,90,7,18,254,30,35,499,210.4548782,155.4932814,2176.90594,26.78125808,21.87217174,306.2104043,33,2407,26,47,3406,41,47,3406,41,199.1286493,14138.1341,140.4654381,59.41911901,4218.75745,43.0219563,25,8739,21,49.6120944,16818.5,49.50386873,1455,493460,1491,1142.759676,387395.53,2531.071314,8,2737,7
0,1,2,3,127,7,9,366,35,34,1392,162,78,3130,84.73516857,71.51961489,2860.784596,26.67599288,25.40360637,1016.144255,38,2297,39,55,3250,67,54,3228,67,72.2324601,4261.715146,81.27212579,37.77407672,2228.670526,41.4504729,63,52851,93,149.7168258,125462.7,266.4171788,4390,3679009,8022,2867.245656,2402751.86,5554.948062,22,19137,31
0,0,1,3,293,4,7,671,36,34,3158,610,215,19802,109.043883,109.9539014,10115.75893,35.22975155,32.83414752,3020.741572,48,433,23,56,506,29,56,506,29,50.18875987,451.6988389,34.65546587,9.063333333,81.57,6.699565284,36,27940,36,55.21569921,41853.5,64.83229502,1612,1222388,1955,1321.014248,1001328.8,2100.083417,8,6126,6
0,1,4,7,54,4,8,60,13,23,164,38,41,289,21.10998924,30.51173536,213.5821475,9.297739724,10.42893901,73.00257309,62,15448,66,105,26170,138,98,24307,135,72.60113219,18005.08078,86.07189519,26.9863678,6692.619214,37.53664982,40,32085,45,64.91887755,50896.4,87.94652866,1847,1448064,2653,2070.307372,1623120.98,4768.067046,11,9256,12
0,0,4,4,200,5,8,420,11,22,1114,278,125,6256,109.8258447,115.8272566,5791.362828,16.0851676,17.13078753,856.5393767,98,9777,79,123,12241,114,123,12241,114,75.99519238,7523.524046,63.84823757,48.28915007,4780.625857,50.05536125,31,8811,36,73.86272401,20607.7,98.4724099,2173,606515,2969,1636.401254,456555.95,3189.88902,11,3081,12
